id,tmdb_id,title,original_title,tagline,overview,runtime,budget,revenue,release_date,status,popularity,vote_average,vote_count,original_language,poster_path,backdrop_path,teaser_link,trailer_link,awards,is_active,user_ratings_count,streaming_platforms,cached_average_rating,homepage,spoken_languages,production_countries,belongs_to_collection,imdb_id
20245,1161680,A Whole Life,Ein ganzes Leben,,"When Andreas arrives in the remote valley in the Austrian Alps, he is only about four years old - nobody knows for sure. He grows up to become a skilled farmhand and, as a young man, joins a work crew that builds one of the first mountain railroads, bringing light and noise to the valley along with electricity. He also finds the love of his life in Marie, but their happiness is short-lived. Only many years later, when Andreas embarks on his final journey, she is with him once again. And in amazement Andreas looks back at all the years that lie behind him.",116,0,0,2023-11-09,Released,5.112,7.04,25,,/podcOble2lPYMQoBIwBPYaHtGhy.jpg,/823bFEITN9k0d6LV1AtNlPtpDZF.jpg,,,[],1,0,[],,,[],[],[],
23598,1147490,The Danube Rivers,Die Donau,,A young man writes in a notebook on the riverbank as we hear a voiceover of phrases recited by his inner voice.,18,0,0,2023-07-05,Released,1.789,5.0,1,,/r4dSTxoZXNZ1zps8eEC9TzC89b1.jpg,/5bNiCSjxkD2wt7Pgl5H3m4tdV0W.jpg,,,[],1,0,[],,,[],[],[],
26,1374067,Stree 3,स्त्री 3,,,0,0,0,2027-08-13,Planned,3.125,0.0,0,,/mCLrSZl4ROUPlDv8VFFVQzTGQQU.jpg,,,,[],1,0,[],,,[],[],[],
24953,1118036,Ocean Seen From the Heart,L'Océan vu du cœur,,"Ocean seemed to be unchanging and inexhaustible for ages. But the effect of mankind actions on its biodiversity and its temperature is alarming. In this documentary, Hubert Reeves, supported by scientists and explorers, offers to rediscover what threatens it and, most of all, its extraordinary ability of renewal.",96,0,0,2023-09-13,Released,0.747,4.0,2,,/oNvUPZTZlr8907GtwgMO6ABVLOu.jpg,/407RMClMEk4DwF8mpTjAhfNInFf.jpg,,https://www.youtube.com/watch?v=9ZDtKZK9-IQ,[],1,0,[],,,[],[],[],
14588,1297183,The Oasis I Deserve,The Oasis I Deserve,"Replika, an online chatbot, is learning with difficulty how to interact with humans.","Replikas, online chatbots, have trouble determining their place in the world. They share their thoughts with the humans they exchange with. Events unfold from their point of view through real conversations collected on the web.",22,0,0,2024-10-26,Released,0.873,7.0,2,,/muE0Vg2e9DTBtDK2PcjQ2jiwUK8.jpg,,,,[],1,0,[],,,[],[],[],
1292,1388002,The Gatekeeper,The Gatekeeper,,Adam seeks out The Gatekeeper.,0,0,0,2025-03-01,In Production,0.772,0.0,0,,/gPkoEvLMEDWy33ZmXEdzDKCaT4t.jpg,,,,[],1,0,[],,,[],[],[],
11354,1261924,What Jennifer Did,What Jennifer Did,,"When Jennifer Pan calls 911 to report that her parents have been shot, she becomes the primary focus of a captivating criminal case.",87,0,0,2024-04-09,Released,2.3205,6.3,123,,/r3PJPXuSArGK8tM6lBUyPUTtIbJ.jpg,/c5GD4WAHF00yJmLdalmClYKS19b.jpg,https://www.youtube.com/watch?v=BSm5Nki93Bw,https://www.youtube.com/watch?v=M-ppnYEAqSE,[],1,0,[],,,[],[],[],
6368,1404032,Archè,Archè,What's an anarchist movie ?,"One fall, one plot, one movie.",19,0,0,2024-12-02,Released,0.515,5.0,1,,/id610qaolJJzUg0Jxq2rGIqwv6l.jpg,,,,[],1,0,[],,,[],[],[],
20607,969050,Mad Fate,命案,Revolves around a fortune teller and a murderer.,"A fortune teller fails to help a prostitute who is facing a deadly calamity. When he meets a young boss of a tea restaurant, he predicts that his bloodthirsty tendencies will lead him to a prison sentence for murder.",108,0,0,2023-04-20,Released,7.008,6.5,24,,/j5cAg97yLaqDwzLhOQ6S2TfsmyT.jpg,/wBH2UUKQWAYUZ4QbDPf5ITdenjS.jpg,,https://www.youtube.com/watch?v=A6v0fLAOJCw,[],1,0,[],,,[],[],[],
17077,1260463,I Came Out & Everything is Worse Now,I Came Out & Everything is Worse Now,Does it ever get better?,Two childhood friends make an attempt to leave home after an unfortunate coming out the closet.,65,0,0,2024-03-16,Released,0.43,10.0,1,,/3vZjVb2gQ5YXJrml0TkBzlDSunG.jpg,,,,[],1,0,[],,,[],[],[],
18972,947763,Endurance,Endurance,The greatest survival story ever told.,"A century after Shackleton's Endurance sank beneath the ice, explorers uncover the legendary shipwreck and an amazing tale of survival.",103,0,0,2024-10-14,Released,5.874124999999999,7.5,15,,/7LPRuJ7pSxUB559ac8SS5mdElz8.jpg,/tAVttFkEnwv9qWoTOAWOHfRrnX9.jpg,,https://www.youtube.com/watch?v=563_lBO3wiY,[],1,0,[],,,[],[],[],
11536,1151262,"Disco, Ibiza, Locomía","Disco, Ibiza, Locomía",,"In the effervescent Spain of the 80s, Xavi Font, an artistic misfit, together with his friend Lurdes Iribar and her lover Manolo Arjona, founds Locomía. Although he achieves success, he also experiences the dark reality of the industry at the hands of powerful producer José Luís Gil.",0,0,0,2024-03-08,Released,1.650625,6.9,58,,/ef1yaVkpkX4rXv4P3MKpuQX0MZ.jpg,/f0QEv7oEn6lENQ1i3GUgo1jKvWa.jpg,,,[],1,0,[],,,[],[],[],
31770,1433838,Grin,Grin,,"When newly elected mayor Frank Ford's failed attempts to run the local freak show out of town, Grady Nelson the ring master, and father figure to Grin, Karnage, and Kisses is murdered. Grin is well aware of who committed this heinous act, and The Circus Rejects seek revenge on the mayor and everyone who stands in their way!",0,0,0,2025-03-14,Released,0.15,7.0,1,,,,,https://www.youtube.com/watch?v=vFPtZ7ecBTo,[],1,0,[],,,[],[],[],
5709,1400586,El Tío Hebdómada,El Tío Hebdómada,,,0,0,0,2024-12-07,Released,0.472,0.0,0,,/4wG3uocKvrAhS27zr6TMpRbHC8I.jpg,/lEG9Y5Dc3qRxYOinnl79CUk05EM.jpg,,,[],1,0,[],,,[],[],[],
23370,1183411,Koet,Koet,,"Due to a new bridge, the skipper of a ferryboat is suddenly without passengers. A coot looking for stuff for its nest provides a solution.",2,0,0,2023-09-25,Released,2.222,2.0,1,,/ib3QfjJffFQTCPLIWYoajbYc619.jpg,/3AHnTr36vUsniNRDUSJQYsj56dH.jpg,,,[],1,0,[],,,[],[],[],
3541,1414064,Una artista en la familia,Una artista en la familia,,,0,0,0,2024-12-31,Released,0.903,0.0,0,,/ikFt1pSTrK0VY3vnbRFxFC8skvB.jpg,,,,[],1,0,[],,,[],[],[],
21429,1058155,Testament,Testament,,"In an era of political correctness, identity evolution, protests, cultural scandals, activism, media storms, and other disputes, Jean-Michel, a 70-year-old single man, has lost all his bearings in this society. He lives in a retirement home located in a heritage building, managed with care and precision by Suzanne. Their peace is shaken by the arrival of young activists who demand the destruction of a historic fresco. Overwhelmed by an era dominated by political correctness, Jean-Michel will regain faith in humanity with the birth of an unexpected love.",116,0,0,2023-10-05,Released,4.446,6.7,31,,/9LApt8YBzKlQpAnHnKFpVjEpphx.jpg,/fu9kf4nuEXaxwGoBbG5Czhow75v.jpg,,https://www.youtube.com/watch?v=-2rFi9PLoFY,[],1,0,[],,,[],[],[],
25832,1165491,Black Belts,Black Belts,,"KJ, an offbeat middle schooler and martial arts movie nerd from Compton, challenges the top dojos in South LA, wearing his uncle’s old black belt. But when his former fighter dad gets too involved, both learn there’s more to life than keeping your guard up.",20,0,0,2023-09-29,Released,1.064,7.2,8,,/do5RTFU9vCB4R4rSqZWDAzS0w4C.jpg,/sB8vn36IrCx5CeZPmX1S6iuPprv.jpg,,,[],1,0,[],,,[],[],[],
8080,1369343,Ties That Choke,Ties That Choke,,"In the midst of a joyous family picnic, cryptic messages from Emily's childhood friend, Tom, unveil hidden tensions that turn a seemingly perfect gathering into a gripping tale of unraveling secrets and fragile connections.",6,10000,0,2024-11-17,Released,0.896,0.0,0,,/gNMXiHYLf0XHuJvXGiWz1aKiYC5.jpg,/sWfK6yM9JViHqwkBjzrCWHBrTV.jpg,,,[],1,0,[],,,[],[],[],
17667,1251794,Großstadtförsterin – Berliner Besonderheiten,Großstadtförsterin – Berliner Besonderheiten,,"Young forester Jana Doussière takes up a short-term position at the Grunewald forestry office. Coming from a wild forest in the Vosges, the solitude-loving Jana, who tends to struggle with people, encounters the big city forest and its ""Berlin peculiarities"". In addition to naked men, demonstrating wild boar fans and committed conservationists, the new forest warden is also confronted with sofas in trees, a mysterious city hunter and forest warden Robin, who hasn't exactly been waiting for her. And even her best friend Aylin, who brought her here, doesn't seem to have told her everything about the new job...",89,0,0,2024-02-29,Released,0.431,6.0,1,,/45GgPo3wW9Dn8bPeE058i0bE5DI.jpg,/xxxOaNOuHQhZj2tups7GNKJV99B.jpg,,,[],1,0,[],,,[],[],[],
13320,1151936,Butterflies,Perhoset,,"Siiri, a hardworking millennial, wants to be successful in her job as the advisor to the Minister of Economic Affairs. She craves a promotion. Siiri’s job takes her and the hard-to-handle minister, an unpredictable eccentric boss lady, to a big tango festival in a small Finnish town. Siiri’s father Petri, a former tango artist and an overly optimistic middle-aged man, wants to make himself useful to Siiri while trying to hide the fact that he himself is homeless, bankrupt and finally at his wits end. Over the course of one summer weekend both Siiri’s and Petri’s facade comes tumbling down but the tango keeps going on in the sweet Finnish summer night.",98,1678000,0,2024-09-27,Released,0.928875,5.5,2,,/cddOTuqjONW7Bkpzub2irzog8mp.jpg,/omLwr8kItfiPtrbaDTwKrmLkJXU.jpg,,,[],1,0,[],,,[],[],[],
16565,1342139,Grana em Cena,Grana em Cena,,,0,0,0,2024-06-24,Released,0.409,10.0,1,,/akR9lU5HOCVyEoh0WlFJ00cur3P.jpg,/zsiDJ2WPqzSwPYYWLytzbNoIanD.jpg,,,[],1,0,[],,,[],[],[],
14364,1289608,Taxi Monamour,Taxi Monamour,,"The meeting between two women who are only apparently different from each other. Anna is in conflict with herself and her family, facing her illness alone; Cristi, on the other hand, flees from a war that keeps her away from home. Everyone advises Anna to follow her partner on a business trip, and Cristi to stay safe in Italy. The meeting between the two, although brief, will be a dive into freedom.",110,0,0,2024-09-03,Released,0.49024999999999996,6.8,2,,/n99Aj1jjXslYxGyKXj1FhtlMg1U.jpg,/atTyC63rd5hCdtkRVZyym4FF3EM.jpg,,https://www.youtube.com/watch?v=nA5pfWIuDEU,[],1,0,[],,,[],[],[],
12416,1137752,Ducobu 5,Ducobu passe au vert,Cheating recycling!,"Ducobu takes a gap year on a environmental project, but he really just wants to skip school!",90,0,7510050,2024-04-03,Released,4.505,4.41,22,,/7u1WgrEJH5UKOM5SBAwH2azapRs.jpg,/fAnKUWRn39gp6jFQNcsi7NBhQzM.jpg,,,[],1,0,[],,,[],[],[],
13504,1082308,The Turks Must Be Crazy 2: Blue Homeland,Türkler Çıldırmış Olmalı 2: Mavi Vatan,,"In Fethiye, the team that organizes crazy island tours for tourists with a pirate ship will try to prevent a war that is about to break out in Turkey. The team members, who are not soldiers by profession, will try to do this in their own way. Unexpected events will occur in the Blue Homeland.",100,0,0,2024-02-09,Released,0.6288750000000001,4.67,3,,/qFqqOnRC5wzlhpfBVzt41FdaPDH.jpg,/eyTNXHIax5WoXJho0RutihpsiHb.jpg,,,[],1,0,[],,,[],[],[],
4525,1404812,A Saturday Night Live Christmas Special,A Saturday Night Live Christmas Special,,The two-hour special will feature a compilation of memorable holiday-themed sketches from the show's 50 seasons.,0,0,0,2024-12-19,Released,0.999,0.0,0,,/tiU4LVymWv3jR6JNrtoTRl8bGnL.jpg,/18VB1LMIM2jBDmMCIkw5PCFSmQd.jpg,,,[],1,0,[],,,[],[],[],
984,1394816,Uyire (ഉയിരേ),Uyire (ഉയിരേ),Are you ready to look beyond the shore?,"A complex web of emotions which unfolds the grounding difference between love & predilection. An underlying, but prominent current of class difference between Indrajit & Zoya, brings clarity to the waters that they're in.",16,500,0,2025-04-01,Planned,0.96,0.0,0,,/hFnvsKwpXTXkTKdmPTJjRGNjd5y.jpg,/o0K15KPzGgmzCpBJpRJVTBCxopl.jpg,,,[],1,0,[],,,[],[],[],
20524,1136767,The Little Mermaid,The Little Mermaid,A new spin on a classic tail!,"In this ""half-fish"" out-of-water animated adventure, a mermaid princess makes a bargain with a sea witch to become human.",98,0,0,2023-05-30,Released,4.406,5.5,27,,/bV7t2Np8VG1i7h6jvPz5ZPUdAVP.jpg,/d47NpOwL844v6qtkwbFUQcZLMDF.jpg,,https://www.youtube.com/watch?v=BfxwaKwx_zM,[],1,0,[],,,[],[],[],
24536,1076129,The Neverending Party,La Boum éternelle : Histoire d'un grand film sans prétention,,"A look-back at popular French movie ""La Boum"" (The Party).",86,0,0,2023-01-20,Released,0.665,6.5,2,,/j8Y7ToardmenIKEj9j1gV6pn869.jpg,/pPhl3n0Y7koR0To79xXrGLyySww.jpg,,,[],1,0,[],,,[],[],[],
16760,1241954,2050 : Le Monde D'Après,2050 : Le Monde D'Après,,,0,0,0,2024-02-06,Released,0.137,5.0,2,,/b9ak5BoO98mwDOeIsHJcFBW5w8S.jpg,/d3h6BwuIoNfbs1lIFAcr9M4EB3B.jpg,,,[],1,0,[],,,[],[],[],
11297,1002155,Monsieur Aznavour,Monsieur Aznavour,,"From his poor childhood to his rise to fame, from his triumphs to his failures, from Paris to New York, discover the exceptional journey of an artist. Intimate, intense, fragile and indestructible, devoted to his art until the very end, here is one of the most immortal singers of all time: MONSIEUR AZNAVOUR.",134,28000000,15198387,2024-10-23,Released,5.8395,7.26,218,,/23FkaTaAosaTcTgyuJdTf7TvcJu.jpg,/jLvNVWqyfvaMaYrOwtuVmNaGGXQ.jpg,https://www.youtube.com/watch?v=WL16Zu0R6Hw,,[],1,0,[],,,[],[],[],
4728,1402780,Respeitável Público,Respeitável Público,,,0,0,0,2024-12-17,Released,0.835,0.0,0,,/e07Gf9lA6Xgbb0c3AzdqbENwI6t.jpg,,,,[],1,0,[],,,[],[],[],
26230,1078136,The King In Yellow,The King In Yellow,Have you found The Yellow Sign?,"In four intersecting stories, a supernatural play causes supernatural horror to befall any who read it",96,15000,0,2023-01-18,Released,0.689,2.0,2,,/kmohpnGBCLqWDB7TSOSiLWi2XrZ.jpg,/wY2sR6prdKDIHOTSd44q641rTco.jpg,,https://www.youtube.com/watch?v=OzFm4pEIbcs,[],1,0,[],,,[],[],[],
23743,1070885,"Hello, Universe!","Hello, Universe!",,"Ariel, a middle-aged man full of regrets, gets another chance to rewrite his past when he meets a magical figure who gives him the life he has always dreamt of. But at what cost?",102,0,0,2023-01-25,Released,2.001,6.8,4,,/sUeTYDwKYf9Lmhy3Ky2C8GjHuSY.jpg,/ve5OUJE0eEjXidUpBLhvrvs3qQF.jpg,,https://www.youtube.com/watch?v=Cw2pd9xCzlk,[],1,0,[],,,[],[],[],
724,1297021,RB&O Live 2024/25: Ballet to Broadway: Weeldons Werke,RB&O Live 2024/25: Ballet to Broadway: Weeldons Werke,,"Sensuous contemporary ballet meets the energy of musical theatre in four distinctive short works. Fool’s Paradise, The Two of Us, Us, An American in Paris: four works showing the remarkable choreographic range of The Royal Ballet's Artistic Associate, Christopher Wheeldon.",180,0,0,2025-05-22,In Production,0.001,0.0,0,,/27vVJMfDutIBcoW3QmQfXDm5fEW.jpg,,,,[],1,0,[],,,[],[],[],
1454,1402250,In Ashes,Se gennem Aske,,"Christian, a young twenty-something gay man, is trying to get over the heartbreak of his first love. Looking for meaningful connections through online dating apps, he goes through a whirlwind of experiences, passion and obsession on a journey to find new love, and himself.",82,0,0,2025-02-20,Post Production,1.64,0.0,0,,/x4JlY8z6w9eKcC2zEwurDXgD3vx.jpg,/wW1yLR7mPYpVeCvKTc2E9OS85L5.jpg,,,[],1,0,[],,,[],[],[],
12771,1019864,Like a Prince,Comme un prince,,"Souleyman, 27, a boxing champion in full preparation for the Olympic Games with the French team, sees his future crumble when he cracks the bones of his hand, following a fight in a bar. Souleyman is excluded from the team and is sent to the Château de Chambord, where he must perform his 400 hours of community service (TIG) collecting waste in the gardens.",90,0,0,2024-01-17,Released,0.84275,5.6,37,,/esp2ki9rwiZzwpK5pz2gk7Tpyhn.jpg,/hN5UtHKeI47SDLUJibHVEGKx2Q0.jpg,,,[],1,0,[],,,[],[],[],
26222,929837,Jackson Bazaar Youth,ജാക്സൺ ബസാർ യൂത്ത്,,"The lives of bandmates of the titular band, who get embroiled in a world of crime.",111,0,0,2023-05-19,Released,0.754,5.5,4,,/amTDGRh7zf4GEaizy6YpnXQKifF.jpg,/fOG1TBrZBqtjBLc2oKNuHg8nJ30.jpg,,,[],1,0,[],,,[],[],[],
2683,1415131,Després de la fi del món,Després de la fi del món,,"Parody of post-apocalyptic movies, where survivors try to find food in the vicinity of a ruined Barcelona but everything gets complicated",7,0,0,2025-01-16,Released,2.224,0.0,0,,/r5J956xWjRcJsSSrnynKt352sEY.jpg,/h7Mqp2nYhHnHUlQqDolPEOFFNbb.jpg,,,[],1,0,[],,,[],[],[],
15341,1000638,"Brazza, Chronicle of a Wasteland",Ici Brazza,,This is Brazza: an urban wasteland is living through its last hours. 53 hectares for the construction of a vast real estate project in tune with the times. The film scrutinizes the promise of a “new art of living” in the raw reality of the land.,86,400000,0,2024-01-24,Released,0.5,3.5,2,,/dqVVkDV1095k66SypS0Q6hKYsJt.jpg,,,,[],1,0,[],,,[],[],[],
30397,512876,"Dolly, Put the Kettle On","Dolly, Put the Kettle On",,"Joy Batchelor directed, produced, wrote and designed this short film for Brook Bond Tea: two girls compete for the affections of a Teddy Bear.",2,0,0,1947-04-01,Released,0.373,5.0,1,,/2EZi26cLNaqPnAInqWRDBcxRu7p.jpg,,,,[],1,0,[],,,[],[],[],
15823,1310365,Canta Santiago,Canta Santiago,,A young mariachi faces his first performance alone but discovers his brother has always been by his side.,11,0,0,2024-06-23,Released,1.018,10.0,1,,/2gD7L8HvyufJUNllR1uF8cRaxgQ.jpg,/MIP6g2CeHs4XlyFZpvVIj9UhS5.jpg,,https://www.youtube.com/watch?v=rIsc5_6bGTg,[],1,0,[],,,[],[],[],
4729,1402798,Flor de Ouro,Flor de Ouro,,"After the city's main statue being sold, residents of Flor de Ouro lose the meaning of their lives.",12,0,0,2024-12-17,Released,0.709,10.0,1,,/tfJp7lIQeqqzFDWdNBJVvtviltL.jpg,/8LesEYo7eUpXyYUkQY4Ci0bS5nk.jpg,,,[],1,0,[],,,[],[],[],
